"id";"kap_id";"kapitel";"tab_id";"tabelle";"jahr";"raum_id";"raum";"zei_id";"zeile";"quelle";"linktabellenkommentar";"zahl"
"012.010.2008.806.030";"012";"Bevölkerungsbewegung";"010";"Aussen- und Binnenwanderung";"2008";"806";"Merheim";"30";"Zuzüge über die Stadtgrenze (Aussenzuzüge)";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"450.00"
"012.010.2008.806.040";"012";"Bevölkerungsbewegung";"010";"Aussen- und Binnenwanderung";"2008";"806";"Merheim";"40";"Zuzüge innerhalb der Stadt (Binnenzuzüge)";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"651.00"
"012.010.2008.806.050";"012";"Bevölkerungsbewegung";"010";"Aussen- und Binnenwanderung";"2008";"806";"Merheim";"50";"Umzüge innerhalb des Gebietes";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"133.00"
"012.010.2008.807.010";"012";"Bevölkerungsbewegung";"010";"Aussen- und Binnenwanderung";"2008";"807";"Brück";"10";"Fortzüge über die Stadtgrenze (Aussenfortzüge)";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"418.00"
"012.010.2008.807.020";"012";"Bevölkerungsbewegung";"010";"Aussen- und Binnenwanderung";"2008";"807";"Brück";"20";"Fortzüge innerhalb der Stadt (Binnenfortzüge)";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"357.00"
"012.010.2008.807.030";"012";"Bevölkerungsbewegung";"010";"Aussen- und Binnenwanderung";"2008";"807";"Brück";"30";"Zuzüge über die Stadtgrenze (Aussenzuzüge)";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"353.00"
"012.010.2008.807.040";"012";"Bevölkerungsbewegung";"010";"Aussen- und Binnenwanderung";"2008";"807";"Brück";"40";"Zuzüge innerhalb der Stadt (Binnenzuzüge)";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"478.00"
"012.010.2008.807.050";"012";"Bevölkerungsbewegung";"010";"Aussen- und Binnenwanderung";"2008";"807";"Brück";"50";"Umzüge innerhalb des Gebietes";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"201.00"
"012.010.2008.808.010";"012";"Bevölkerungsbewegung";"010";"Aussen- und Binnenwanderung";"2008";"808";"Rath/Heumar";"10";"Fortzüge über die Stadtgrenze (Aussenfortzüge)";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"497.00"
"012.010.2008.808.020";"012";"Bevölkerungsbewegung";"010";"Aussen- und Binnenwanderung";"2008";"808";"Rath/Heumar";"20";"Fortzüge innerhalb der Stadt (Binnenfortzüge)";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"354.00"
"012.010.2008.808.030";"012";"Bevölkerungsbewegung";"010";"Aussen- und Binnenwanderung";"2008";"808";"Rath/Heumar";"30";"Zuzüge über die Stadtgrenze (Aussenzuzüge)";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"354.00"
"012.010.2008.808.040";"012";"Bevölkerungsbewegung";"010";"Aussen- und Binnenwanderung";"2008";"808";"Rath/Heumar";"40";"Zuzüge innerhalb der Stadt (Binnenzuzüge)";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"449.00"
"012.010.2008.808.050";"012";"Bevölkerungsbewegung";"010";"Aussen- und Binnenwanderung";"2008";"808";"Rath/Heumar";"50";"Umzüge innerhalb des Gebietes";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"294.00"
"012.010.2008.809.010";"012";"Bevölkerungsbewegung";"010";"Aussen- und Binnenwanderung";"2008";"809";"Neubrück";"10";"Fortzüge über die Stadtgrenze (Aussenfortzüge)";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"282.00"
"012.010.2008.809.020";"012";"Bevölkerungsbewegung";"010";"Aussen- und Binnenwanderung";"2008";"809";"Neubrück";"20";"Fortzüge innerhalb der Stadt (Binnenfortzüge)";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"323.00"
"012.010.2008.809.030";"012";"Bevölkerungsbewegung";"010";"Aussen- und Binnenwanderung";"2008";"809";"Neubrück";"30";"Zuzüge über die Stadtgrenze (Aussenzuzüge)";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"218.00"
"012.010.2008.809.040";"012";"Bevölkerungsbewegung";"010";"Aussen- und Binnenwanderung";"2008";"809";"Neubrück";"40";"Zuzüge innerhalb der Stadt (Binnenzuzüge)";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"353.00"
"012.010.2008.809.050";"012";"Bevölkerungsbewegung";"010";"Aussen- und Binnenwanderung";"2008";"809";"Neubrück";"50";"Umzüge innerhalb des Gebietes";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"179.00"
"012.010.2008.901.010";"012";"Bevölkerungsbewegung";"010";"Aussen- und Binnenwanderung";"2008";"901";"Mülheim";"10";"Fortzüge über die Stadtgrenze (Aussenfortzüge)";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"3158.00"
"012.010.2008.901.020";"012";"Bevölkerungsbewegung";"010";"Aussen- und Binnenwanderung";"2008";"901";"Mülheim";"20";"Fortzüge innerhalb der Stadt (Binnenfortzüge)";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"2739.00"
"012.010.2008.901.030";"012";"Bevölkerungsbewegung";"010";"Aussen- und Binnenwanderung";"2008";"901";"Mülheim";"30";"Zuzüge über die Stadtgrenze (Aussenzuzüge)";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"3203.00"
"012.010.2008.901.040";"012";"Bevölkerungsbewegung";"010";"Aussen- und Binnenwanderung";"2008";"901";"Mülheim";"40";"Zuzüge innerhalb der Stadt (Binnenzuzüge)";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"2410.00"
"012.010.2008.901.050";"012";"Bevölkerungsbewegung";"010";"Aussen- und Binnenwanderung";"2008";"901";"Mülheim";"50";"Umzüge innerhalb des Gebietes";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"1569.00"
"012.010.2008.902.010";"012";"Bevölkerungsbewegung";"010";"Aussen- und Binnenwanderung";"2008";"902";"Buchforst";"10";"Fortzüge über die Stadtgrenze (Aussenfortzüge)";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"349.00"
"012.010.2008.902.020";"012";"Bevölkerungsbewegung";"010";"Aussen- und Binnenwanderung";"2008";"902";"Buchforst";"20";"Fortzüge innerhalb der Stadt (Binnenfortzüge)";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"445.00"
"012.010.2008.902.030";"012";"Bevölkerungsbewegung";"010";"Aussen- und Binnenwanderung";"2008";"902";"Buchforst";"30";"Zuzüge über die Stadtgrenze (Aussenzuzüge)";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"283.00"
"012.010.2008.902.040";"012";"Bevölkerungsbewegung";"010";"Aussen- und Binnenwanderung";"2008";"902";"Buchforst";"40";"Zuzüge innerhalb der Stadt (Binnenzuzüge)";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"472.00"
"012.010.2008.902.050";"012";"Bevölkerungsbewegung";"010";"Aussen- und Binnenwanderung";"2008";"902";"Buchforst";"50";"Umzüge innerhalb des Gebietes";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"173.00"
"012.010.2008.903.010";"012";"Bevölkerungsbewegung";"010";"Aussen- und Binnenwanderung";"2008";"903";"Buchheim";"10";"Fortzüge über die Stadtgrenze (Aussenfortzüge)";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"723.00"
"012.010.2008.903.020";"012";"Bevölkerungsbewegung";"010";"Aussen- und Binnenwanderung";"2008";"903";"Buchheim";"20";"Fortzüge innerhalb der Stadt (Binnenfortzüge)";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"773.00"
"012.010.2008.903.030";"012";"Bevölkerungsbewegung";"010";"Aussen- und Binnenwanderung";"2008";"903";"Buchheim";"30";"Zuzüge über die Stadtgrenze (Aussenzuzüge)";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"797.00"
"012.010.2008.903.040";"012";"Bevölkerungsbewegung";"010";"Aussen- und Binnenwanderung";"2008";"903";"Buchheim";"40";"Zuzüge innerhalb der Stadt (Binnenzuzüge)";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"805.00"
"012.010.2008.903.050";"012";"Bevölkerungsbewegung";"010";"Aussen- und Binnenwanderung";"2008";"903";"Buchheim";"50";"Umzüge innerhalb des Gebietes";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"248.00"
"012.010.2008.904.010";"012";"Bevölkerungsbewegung";"010";"Aussen- und Binnenwanderung";"2008";"904";"Holweide";"10";"Fortzüge über die Stadtgrenze (Aussenfortzüge)";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"1066.00"
"012.010.2008.904.020";"012";"Bevölkerungsbewegung";"010";"Aussen- und Binnenwanderung";"2008";"904";"Holweide";"20";"Fortzüge innerhalb der Stadt (Binnenfortzüge)";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"1076.00"
"012.010.2008.904.030";"012";"Bevölkerungsbewegung";"010";"Aussen- und Binnenwanderung";"2008";"904";"Holweide";"30";"Zuzüge über die Stadtgrenze (Aussenzuzüge)";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"920.00"
"012.010.2008.904.040";"012";"Bevölkerungsbewegung";"010";"Aussen- und Binnenwanderung";"2008";"904";"Holweide";"40";"Zuzüge innerhalb der Stadt (Binnenzuzüge)";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"1131.00"
"012.010.2008.904.050";"012";"Bevölkerungsbewegung";"010";"Aussen- und Binnenwanderung";"2008";"904";"Holweide";"50";"Umzüge innerhalb des Gebietes";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"557.00"
"012.010.2008.905.010";"012";"Bevölkerungsbewegung";"010";"Aussen- und Binnenwanderung";"2008";"905";"Dellbrück";"10";"Fortzüge über die Stadtgrenze (Aussenfortzüge)";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"997.00"
"012.010.2008.905.020";"012";"Bevölkerungsbewegung";"010";"Aussen- und Binnenwanderung";"2008";"905";"Dellbrück";"20";"Fortzüge innerhalb der Stadt (Binnenfortzüge)";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"745.00"
"012.010.2008.905.030";"012";"Bevölkerungsbewegung";"010";"Aussen- und Binnenwanderung";"2008";"905";"Dellbrück";"30";"Zuzüge über die Stadtgrenze (Aussenzuzüge)";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"977.00"
"012.010.2008.905.040";"012";"Bevölkerungsbewegung";"010";"Aussen- und Binnenwanderung";"2008";"905";"Dellbrück";"40";"Zuzüge innerhalb der Stadt (Binnenzuzüge)";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"1020.00"
"012.010.2008.905.050";"012";"Bevölkerungsbewegung";"010";"Aussen- und Binnenwanderung";"2008";"905";"Dellbrück";"50";"Umzüge innerhalb des Gebietes";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"576.00"
"012.010.2008.906.010";"012";"Bevölkerungsbewegung";"010";"Aussen- und Binnenwanderung";"2008";"906";"Höhenhaus";"10";"Fortzüge über die Stadtgrenze (Aussenfortzüge)";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"499.00"
"012.010.2008.906.020";"012";"Bevölkerungsbewegung";"010";"Aussen- und Binnenwanderung";"2008";"906";"Höhenhaus";"20";"Fortzüge innerhalb der Stadt (Binnenfortzüge)";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"603.00"
"012.010.2008.906.030";"012";"Bevölkerungsbewegung";"010";"Aussen- und Binnenwanderung";"2008";"906";"Höhenhaus";"30";"Zuzüge über die Stadtgrenze (Aussenzuzüge)";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"401.00"
"012.010.2008.906.040";"012";"Bevölkerungsbewegung";"010";"Aussen- und Binnenwanderung";"2008";"906";"Höhenhaus";"40";"Zuzüge innerhalb der Stadt (Binnenzuzüge)";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"513.00"
"012.010.2008.906.050";"012";"Bevölkerungsbewegung";"010";"Aussen- und Binnenwanderung";"2008";"906";"Höhenhaus";"50";"Umzüge innerhalb des Gebietes";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"302.00"
"012.010.2008.907.010";"012";"Bevölkerungsbewegung";"010";"Aussen- und Binnenwanderung";"2008";"907";"Dünnwald";"10";"Fortzüge über die Stadtgrenze (Aussenfortzüge)";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"523.00"
"012.010.2008.907.020";"012";"Bevölkerungsbewegung";"010";"Aussen- und Binnenwanderung";"2008";"907";"Dünnwald";"20";"Fortzüge innerhalb der Stadt (Binnenfortzüge)";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"480.00"
"012.010.2008.907.030";"012";"Bevölkerungsbewegung";"010";"Aussen- und Binnenwanderung";"2008";"907";"Dünnwald";"30";"Zuzüge über die Stadtgrenze (Aussenzuzüge)";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"349.00"
"012.010.2008.907.040";"012";"Bevölkerungsbewegung";"010";"Aussen- und Binnenwanderung";"2008";"907";"Dünnwald";"40";"Zuzüge innerhalb der Stadt (Binnenzuzüge)";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"550.00"
"012.010.2008.907.050";"012";"Bevölkerungsbewegung";"010";"Aussen- und Binnenwanderung";"2008";"907";"Dünnwald";"50";"Umzüge innerhalb des Gebietes";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"309.00"
"012.010.2008.908.010";"012";"Bevölkerungsbewegung";"010";"Aussen- und Binnenwanderung";"2008";"908";"Stammheim";"10";"Fortzüge über die Stadtgrenze (Aussenfortzüge)";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"310.00"
"012.010.2008.908.020";"012";"Bevölkerungsbewegung";"010";"Aussen- und Binnenwanderung";"2008";"908";"Stammheim";"20";"Fortzüge innerhalb der Stadt (Binnenfortzüge)";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"306.00"
"012.010.2008.908.030";"012";"Bevölkerungsbewegung";"010";"Aussen- und Binnenwanderung";"2008";"908";"Stammheim";"30";"Zuzüge über die Stadtgrenze (Aussenzuzüge)";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"216.00"
"012.010.2008.908.040";"012";"Bevölkerungsbewegung";"010";"Aussen- und Binnenwanderung";"2008";"908";"Stammheim";"40";"Zuzüge innerhalb der Stadt (Binnenzuzüge)";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"331.00"
"012.010.2008.908.050";"012";"Bevölkerungsbewegung";"010";"Aussen- und Binnenwanderung";"2008";"908";"Stammheim";"50";"Umzüge innerhalb des Gebietes";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"201.00"
"012.010.2008.909.010";"012";"Bevölkerungsbewegung";"010";"Aussen- und Binnenwanderung";"2008";"909";"Flittard";"10";"Fortzüge über die Stadtgrenze (Aussenfortzüge)";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"375.00"
"012.010.2008.909.020";"012";"Bevölkerungsbewegung";"010";"Aussen- und Binnenwanderung";"2008";"909";"Flittard";"20";"Fortzüge innerhalb der Stadt (Binnenfortzüge)";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"259.00"
"012.010.2008.909.030";"012";"Bevölkerungsbewegung";"010";"Aussen- und Binnenwanderung";"2008";"909";"Flittard";"30";"Zuzüge über die Stadtgrenze (Aussenzuzüge)";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"236.00"
"012.010.2008.909.040";"012";"Bevölkerungsbewegung";"010";"Aussen- und Binnenwanderung";"2008";"909";"Flittard";"40";"Zuzüge innerhalb der Stadt (Binnenzuzüge)";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"300.00"
"012.010.2008.909.050";"012";"Bevölkerungsbewegung";"010";"Aussen- und Binnenwanderung";"2008";"909";"Flittard";"50";"Umzüge innerhalb des Gebietes";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"221.00"
"012.010.2009.000.010";"012";"Bevölkerungsbewegung";"010";"Aussen- und Binnenwanderung";"2009";"000";"Stadt Köln";"10";"Fortzüge über die Stadtgrenze (Aussenfortzüge)";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"56651.00"
"012.010.2009.000.030";"012";"Bevölkerungsbewegung";"010";"Aussen- und Binnenwanderung";"2009";"000";"Stadt Köln";"30";"Zuzüge über die Stadtgrenze (Aussenzuzüge)";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"56906.00"
"012.010.2009.000.050";"012";"Bevölkerungsbewegung";"010";"Aussen- und Binnenwanderung";"2009";"000";"Stadt Köln";"50";"Umzüge innerhalb des Gebietes";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"84402.00"
"012.010.2009.001.010";"012";"Bevölkerungsbewegung";"010";"Aussen- und Binnenwanderung";"2009";"001";"Innenstadt";"10";"Fortzüge über die Stadtgrenze (Aussenfortzüge)";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"9855.00"
"012.010.2009.001.020";"012";"Bevölkerungsbewegung";"010";"Aussen- und Binnenwanderung";"2009";"001";"Innenstadt";"20";"Fortzüge innerhalb der Stadt (Binnenfortzüge)";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"7811.00"
"012.010.2009.001.030";"012";"Bevölkerungsbewegung";"010";"Aussen- und Binnenwanderung";"2009";"001";"Innenstadt";"30";"Zuzüge über die Stadtgrenze (Aussenzuzüge)";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"11340.00"
"012.010.2009.001.040";"012";"Bevölkerungsbewegung";"010";"Aussen- und Binnenwanderung";"2009";"001";"Innenstadt";"40";"Zuzüge innerhalb der Stadt (Binnenzuzüge)";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"5785.00"
"012.010.2009.001.050";"012";"Bevölkerungsbewegung";"010";"Aussen- und Binnenwanderung";"2009";"001";"Innenstadt";"50";"Umzüge innerhalb des Gebietes";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"6105.00"
"012.010.2009.002.010";"012";"Bevölkerungsbewegung";"010";"Aussen- und Binnenwanderung";"2009";"002";"Rodenkirchen";"10";"Fortzüge über die Stadtgrenze (Aussenfortzüge)";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"5644.00"
"012.010.2009.002.020";"012";"Bevölkerungsbewegung";"010";"Aussen- und Binnenwanderung";"2009";"002";"Rodenkirchen";"20";"Fortzüge innerhalb der Stadt (Binnenfortzüge)";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"2948.00"
"012.010.2009.002.030";"012";"Bevölkerungsbewegung";"010";"Aussen- und Binnenwanderung";"2009";"002";"Rodenkirchen";"30";"Zuzüge über die Stadtgrenze (Aussenzuzüge)";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"5449.00"
"012.010.2009.002.040";"012";"Bevölkerungsbewegung";"010";"Aussen- und Binnenwanderung";"2009";"002";"Rodenkirchen";"40";"Zuzüge innerhalb der Stadt (Binnenzuzüge)";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"3412.00"
