"id";"kap_id";"kapitel";"tab_id";"tabelle";"jahr";"raum_id";"raum";"zei_id";"zeile";"quelle";"linktabellenkommentar";"zahl"
"015.010.2009.501.030";"015";"Haushalte";"010";"Haushalte in Köln";"2009";"501";"Nippes";"30";" 2 Personen";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"4733.00"
"015.010.2009.501.040";"015";"Haushalte";"010";"Haushalte in Köln";"2009";"501";"Nippes";"40";" 3 Personen";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"1879.00"
"015.010.2009.501.050";"015";"Haushalte";"010";"Haushalte in Köln";"2009";"501";"Nippes";"50";" 4 Personen";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"1205.00"
"015.010.2009.501.060";"015";"Haushalte";"010";"Haushalte in Köln";"2009";"501";"Nippes";"60";" 5 und mehr Personen";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"445.00"
"015.010.2009.502.010";"015";"Haushalte";"010";"Haushalte in Köln";"2009";"502";"Mauenheim";"10";"Haushalte in Köln";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"3050.00"
"015.010.2009.502.020";"015";"Haushalte";"010";"Haushalte in Köln";"2009";"502";"Mauenheim";"20";"davon mit 1 Person";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"1555.00"
"015.010.2009.502.030";"015";"Haushalte";"010";"Haushalte in Köln";"2009";"502";"Mauenheim";"30";" 2 Personen";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"846.00"
"015.010.2009.502.040";"015";"Haushalte";"010";"Haushalte in Köln";"2009";"502";"Mauenheim";"40";" 3 Personen";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"330.00"
"015.010.2009.502.050";"015";"Haushalte";"010";"Haushalte in Köln";"2009";"502";"Mauenheim";"50";" 4 Personen";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"225.00"
"015.010.2009.502.060";"015";"Haushalte";"010";"Haushalte in Köln";"2009";"502";"Mauenheim";"60";" 5 und mehr Personen";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"94.00"
"015.010.2009.503.010";"015";"Haushalte";"010";"Haushalte in Köln";"2009";"503";"Riehl";"10";"Haushalte in Köln";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"5496.00"
"015.010.2009.503.020";"015";"Haushalte";"010";"Haushalte in Köln";"2009";"503";"Riehl";"20";"davon mit 1 Person";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"2844.00"
"015.010.2009.503.030";"015";"Haushalte";"010";"Haushalte in Köln";"2009";"503";"Riehl";"30";" 2 Personen";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"1587.00"
"015.010.2009.503.040";"015";"Haushalte";"010";"Haushalte in Köln";"2009";"503";"Riehl";"40";" 3 Personen";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"581.00"
"015.010.2009.503.050";"015";"Haushalte";"010";"Haushalte in Köln";"2009";"503";"Riehl";"50";" 4 Personen";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"355.00"
"015.010.2009.503.060";"015";"Haushalte";"010";"Haushalte in Köln";"2009";"503";"Riehl";"60";" 5 und mehr Personen";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"129.00"
"015.010.2009.504.010";"015";"Haushalte";"010";"Haushalte in Köln";"2009";"504";"Niehl";"10";"Haushalte in Köln";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"9193.00"
"015.010.2009.504.020";"015";"Haushalte";"010";"Haushalte in Köln";"2009";"504";"Niehl";"20";"davon mit 1 Person";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"4267.00"
"015.010.2009.504.030";"015";"Haushalte";"010";"Haushalte in Köln";"2009";"504";"Niehl";"30";" 2 Personen";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"2662.00"
"015.010.2009.504.040";"015";"Haushalte";"010";"Haushalte in Köln";"2009";"504";"Niehl";"40";" 3 Personen";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"1175.00"
"015.010.2009.504.050";"015";"Haushalte";"010";"Haushalte in Köln";"2009";"504";"Niehl";"50";" 4 Personen";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"744.00"
"015.010.2009.504.060";"015";"Haushalte";"010";"Haushalte in Köln";"2009";"504";"Niehl";"60";" 5 und mehr Personen";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"345.00"
"015.010.2009.505.010";"015";"Haushalte";"010";"Haushalte in Köln";"2009";"505";"Weidenpesch";"10";"Haushalte in Köln";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"7296.00"
"015.010.2009.505.020";"015";"Haushalte";"010";"Haushalte in Köln";"2009";"505";"Weidenpesch";"20";"davon mit 1 Person";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"3714.00"
"015.010.2009.505.030";"015";"Haushalte";"010";"Haushalte in Köln";"2009";"505";"Weidenpesch";"30";" 2 Personen";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"2073.00"
"015.010.2009.505.040";"015";"Haushalte";"010";"Haushalte in Köln";"2009";"505";"Weidenpesch";"40";" 3 Personen";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"780.00"
"015.010.2009.505.050";"015";"Haushalte";"010";"Haushalte in Köln";"2009";"505";"Weidenpesch";"50";" 4 Personen";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"486.00"
"015.010.2009.505.060";"015";"Haushalte";"010";"Haushalte in Köln";"2009";"505";"Weidenpesch";"60";" 5 und mehr Personen";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"243.00"
"015.010.2009.506.010";"015";"Haushalte";"010";"Haushalte in Köln";"2009";"506";"Longerich";"10";"Haushalte in Köln";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"6565.00"
"015.010.2009.506.020";"015";"Haushalte";"010";"Haushalte in Köln";"2009";"506";"Longerich";"20";"davon mit 1 Person";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"2744.00"
"015.010.2009.506.030";"015";"Haushalte";"010";"Haushalte in Köln";"2009";"506";"Longerich";"30";" 2 Personen";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"2088.00"
"015.010.2009.506.040";"015";"Haushalte";"010";"Haushalte in Köln";"2009";"506";"Longerich";"40";" 3 Personen";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"943.00"
"015.010.2009.506.050";"015";"Haushalte";"010";"Haushalte in Köln";"2009";"506";"Longerich";"50";" 4 Personen";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"566.00"
"015.010.2009.506.060";"015";"Haushalte";"010";"Haushalte in Köln";"2009";"506";"Longerich";"60";" 5 und mehr Personen";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"224.00"
"015.010.2009.507.010";"015";"Haushalte";"010";"Haushalte in Köln";"2009";"507";"Bilderstöckchen";"10";"Haushalte in Köln";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"6932.00"
"015.010.2009.507.020";"015";"Haushalte";"010";"Haushalte in Köln";"2009";"507";"Bilderstöckchen";"20";"davon mit 1 Person";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"2880.00"
"015.010.2009.507.030";"015";"Haushalte";"010";"Haushalte in Köln";"2009";"507";"Bilderstöckchen";"30";" 2 Personen";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"1972.00"
"015.010.2009.507.040";"015";"Haushalte";"010";"Haushalte in Köln";"2009";"507";"Bilderstöckchen";"40";" 3 Personen";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"887.00"
"015.010.2009.507.050";"015";"Haushalte";"010";"Haushalte in Köln";"2009";"507";"Bilderstöckchen";"50";" 4 Personen";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"753.00"
"015.010.2009.507.060";"015";"Haushalte";"010";"Haushalte in Köln";"2009";"507";"Bilderstöckchen";"60";" 5 und mehr Personen";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"440.00"
"015.010.2009.601.010";"015";"Haushalte";"010";"Haushalte in Köln";"2009";"601";"Merkenich";"10";"Haushalte in Köln";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"2549.00"
"015.010.2009.601.020";"015";"Haushalte";"010";"Haushalte in Köln";"2009";"601";"Merkenich";"20";"davon mit 1 Person";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"876.00"
"015.010.2009.601.030";"015";"Haushalte";"010";"Haushalte in Köln";"2009";"601";"Merkenich";"30";" 2 Personen";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"859.00"
"015.010.2009.601.040";"015";"Haushalte";"010";"Haushalte in Köln";"2009";"601";"Merkenich";"40";" 3 Personen";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"398.00"
"015.010.2009.601.050";"015";"Haushalte";"010";"Haushalte in Köln";"2009";"601";"Merkenich";"50";" 4 Personen";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"284.00"
"015.010.2009.601.060";"015";"Haushalte";"010";"Haushalte in Köln";"2009";"601";"Merkenich";"60";" 5 und mehr Personen";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"132.00"
"015.010.2009.602.010";"015";"Haushalte";"010";"Haushalte in Köln";"2009";"602";"Fühlingen";"10";"Haushalte in Köln";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"913.00"
"015.010.2009.602.020";"015";"Haushalte";"010";"Haushalte in Köln";"2009";"602";"Fühlingen";"20";"davon mit 1 Person";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"284.00"
"015.010.2009.602.030";"015";"Haushalte";"010";"Haushalte in Köln";"2009";"602";"Fühlingen";"30";" 2 Personen";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"305.00"
"015.010.2009.602.040";"015";"Haushalte";"010";"Haushalte in Köln";"2009";"602";"Fühlingen";"40";" 3 Personen";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"148.00"
"015.010.2009.602.050";"015";"Haushalte";"010";"Haushalte in Köln";"2009";"602";"Fühlingen";"50";" 4 Personen";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"129.00"
"015.010.2009.602.060";"015";"Haushalte";"010";"Haushalte in Köln";"2009";"602";"Fühlingen";"60";" 5 und mehr Personen";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"47.00"
"015.010.2009.603.010";"015";"Haushalte";"010";"Haushalte in Köln";"2009";"603";"Seeberg";"10";"Haushalte in Köln";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"4650.00"
"015.010.2009.603.020";"015";"Haushalte";"010";"Haushalte in Köln";"2009";"603";"Seeberg";"20";"davon mit 1 Person";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"1308.00"
"015.010.2009.603.030";"015";"Haushalte";"010";"Haushalte in Köln";"2009";"603";"Seeberg";"30";" 2 Personen";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"1534.00"
"015.010.2009.603.040";"015";"Haushalte";"010";"Haushalte in Köln";"2009";"603";"Seeberg";"40";" 3 Personen";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"825.00"
"015.010.2009.603.050";"015";"Haushalte";"010";"Haushalte in Köln";"2009";"603";"Seeberg";"50";" 4 Personen";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"651.00"
"015.010.2009.603.060";"015";"Haushalte";"010";"Haushalte in Köln";"2009";"603";"Seeberg";"60";" 5 und mehr Personen";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"332.00"
"015.010.2009.604.010";"015";"Haushalte";"010";"Haushalte in Köln";"2009";"604";"Heimersdorf";"10";"Haushalte in Köln";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"2651.00"
"015.010.2009.604.020";"015";"Haushalte";"010";"Haushalte in Köln";"2009";"604";"Heimersdorf";"20";"davon mit 1 Person";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"945.00"
"015.010.2009.604.030";"015";"Haushalte";"010";"Haushalte in Köln";"2009";"604";"Heimersdorf";"30";" 2 Personen";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"928.00"
"015.010.2009.604.040";"015";"Haushalte";"010";"Haushalte in Köln";"2009";"604";"Heimersdorf";"40";" 3 Personen";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"397.00"
"015.010.2009.604.050";"015";"Haushalte";"010";"Haushalte in Köln";"2009";"604";"Heimersdorf";"50";" 4 Personen";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"287.00"
"015.010.2009.604.060";"015";"Haushalte";"010";"Haushalte in Köln";"2009";"604";"Heimersdorf";"60";" 5 und mehr Personen";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"94.00"
"015.010.2009.605.010";"015";"Haushalte";"010";"Haushalte in Köln";"2009";"605";"Lindweiler";"10";"Haushalte in Köln";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"1458.00"
"015.010.2009.605.020";"015";"Haushalte";"010";"Haushalte in Köln";"2009";"605";"Lindweiler";"20";"davon mit 1 Person";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"449.00"
"015.010.2009.605.030";"015";"Haushalte";"010";"Haushalte in Köln";"2009";"605";"Lindweiler";"30";" 2 Personen";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"491.00"
"015.010.2009.605.040";"015";"Haushalte";"010";"Haushalte in Köln";"2009";"605";"Lindweiler";"40";" 3 Personen";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"252.00"
"015.010.2009.605.050";"015";"Haushalte";"010";"Haushalte in Köln";"2009";"605";"Lindweiler";"50";" 4 Personen";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"162.00"
"015.010.2009.605.060";"015";"Haushalte";"010";"Haushalte in Köln";"2009";"605";"Lindweiler";"60";" 5 und mehr Personen";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"104.00"
"015.010.2009.606.010";"015";"Haushalte";"010";"Haushalte in Köln";"2009";"606";"Pesch";"10";"Haushalte in Köln";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"3645.00"
"015.010.2009.606.020";"015";"Haushalte";"010";"Haushalte in Köln";"2009";"606";"Pesch";"20";"davon mit 1 Person";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"1242.00"
"015.010.2009.606.030";"015";"Haushalte";"010";"Haushalte in Köln";"2009";"606";"Pesch";"30";" 2 Personen";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"1442.00"
"015.010.2009.606.040";"015";"Haushalte";"010";"Haushalte in Köln";"2009";"606";"Pesch";"40";" 3 Personen";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"529.00"
"015.010.2009.606.050";"015";"Haushalte";"010";"Haushalte in Köln";"2009";"606";"Pesch";"50";" 4 Personen";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"332.00"
"015.010.2009.606.060";"015";"Haushalte";"010";"Haushalte in Köln";"2009";"606";"Pesch";"60";" 5 und mehr Personen";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"100.00"
"015.010.2009.607.010";"015";"Haushalte";"010";"Haushalte in Köln";"2009";"607";"Esch/Auweiler";"10";"Haushalte in Köln";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"2872.00"
"015.010.2009.607.020";"015";"Haushalte";"010";"Haushalte in Köln";"2009";"607";"Esch/Auweiler";"20";"davon mit 1 Person";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"929.00"
"015.010.2009.607.030";"015";"Haushalte";"010";"Haushalte in Köln";"2009";"607";"Esch/Auweiler";"30";" 2 Personen";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"970.00"
"015.010.2009.607.040";"015";"Haushalte";"010";"Haushalte in Köln";"2009";"607";"Esch/Auweiler";"40";" 3 Personen";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"464.00"
"015.010.2009.607.050";"015";"Haushalte";"010";"Haushalte in Köln";"2009";"607";"Esch/Auweiler";"50";" 4 Personen";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"388.00"
"015.010.2009.607.060";"015";"Haushalte";"010";"Haushalte in Köln";"2009";"607";"Esch/Auweiler";"60";" 5 und mehr Personen";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"121.00"
"015.010.2009.608.010";"015";"Haushalte";"010";"Haushalte in Köln";"2009";"608";"Volkhoven/Weiler";"10";"Haushalte in Köln";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"2315.00"
"015.010.2009.608.020";"015";"Haushalte";"010";"Haushalte in Köln";"2009";"608";"Volkhoven/Weiler";"20";"davon mit 1 Person";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"583.00"
"015.010.2009.608.030";"015";"Haushalte";"010";"Haushalte in Köln";"2009";"608";"Volkhoven/Weiler";"30";" 2 Personen";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"689.00"
"015.010.2009.608.040";"015";"Haushalte";"010";"Haushalte in Köln";"2009";"608";"Volkhoven/Weiler";"40";" 3 Personen";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"435.00"
"015.010.2009.608.050";"015";"Haushalte";"010";"Haushalte in Köln";"2009";"608";"Volkhoven/Weiler";"50";" 4 Personen";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"392.00"
"015.010.2009.608.060";"015";"Haushalte";"010";"Haushalte in Köln";"2009";"608";"Volkhoven/Weiler";"60";" 5 und mehr Personen";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"216.00"
"015.010.2009.609.010";"015";"Haushalte";"010";"Haushalte in Köln";"2009";"609";"Chorweiler";"10";"Haushalte in Köln";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"4779.00"
